timestamp,device_id,cpu_usage,memory_usage,temperature_c,network_latency_ms,throughput_mbps,error_count,uptime_pct,location,date,hour,month,risk_flag,error_severity,cpu_category,latency_category,latency_score,device_health_score
2025-04-14 03:57:00,DEV_0059,68.4,85.08,55.87,51.61,91.87,0,98.56,Bengaluru,2025-04-14,3,4,False,No Error,Normal,Good,62.69606071557644,54.57
2025-09-06 20:57:00,DEV_0346,79.79,76.7,21.2,31.42,141.73,0,99.28,Bengaluru,2025-09-06,20,9,False,No Error,High,Excellent,77.2894831947958,55.96
2025-09-01 18:31:00,DEV_0239,81.63,55.61,55.48,67.07,87.6,0,99.48,Gurgaon,2025-09-01,18,9,False,No Error,High,Good,51.52150343332129,54.54
2025-08-06 08:29:00,DEV_0016,50.9,36.43,23.23,23.46,132.8,0,98.54,Delhi,2025-08-06,8,8,False,No Error,Normal,Excellent,83.04300686664257,73.61
2025-08-15 17:48:00,DEV_0200,65.52,20.44,36.06,60.59,180.63,0,98.97,Delhi,2025-08-15,17,8,False,No Error,Normal,Good,56.205276472714125,67.19
2025-10-05 03:05:00,DEV_0278,55.39,88.28,56.72,57.99,49.9,0,98.68,Bengaluru,2025-10-05,3,10,False,No Error,Normal,Good,58.08456812432237,56.95
2025-06-06 17:23:00,DEV_0168,79.57,90.23,45.0,49.33,216.9,0,100.0,Gurgaon,2025-06-06,17,6,False,No Error,High,Excellent,64.3440549331406,50.95
2025-04-25 18:00:00,DEV_0498,22.1,42.54,28.62,42.45,121.84,0,97.89,Bengaluru,2025-04-25,18,4,False,No Error,Low,Excellent,69.31694976508854,78.09
2025-11-25 12:02:00,DEV_0445,36.51,38.22,58.22,33.94,169.43,0,100.0,Gurgaon,2025-11-25,12,11,False,No Error,Low,Excellent,75.46801590169859,76.5
2025-05-26 15:35:00,DEV_0366,61.81,69.2,34.35,47.15,145.3,0,98.92,Pune,2025-05-26,15,5,False,No Error,Normal,Excellent,65.91976870256596,60.48
2025-11-30 00:35:00,DEV_0479,41.41,63.45,49.64,53.59,126.91,0,99.72,Gurgaon,2025-11-30,0,11,False,No Error,Normal,Good,61.26490784242862,67.06
2025-01-20 12:41:00,DEV_0210,55.57,83.27,36.06,67.89,62.97,0,99.05,Bengaluru,2025-01-20,12,1,False,No Error,Normal,Good,50.9288037585833,56.58
2025-01-14 04:47:00,DEV_0247,37.83,59.79,56.21,54.46,77.89,0,98.34,Pune,2025-01-14,4,1,False,No Error,Low,Good,60.63606794362125,68.32
2025-09-29 10:47:00,DEV_0265,59.29,77.16,48.72,32.36,142.57,0,99.08,Pune,2025-09-29,10,9,False,No Error,Normal,Excellent,76.6100469822913,61.83
2025-12-26 06:20:00,DEV_0365,46.26,22.22,42.71,77.54,102.03,3,99.03,Noida,2025-12-26,6,12,False,Medium,Normal,Good,43.95374051319118,70.18
2025-04-27 16:26:00,DEV_0249,11.26,56.37,55.41,42.87,93.97,0,98.76,Bengaluru,2025-04-27,16,4,False,No Error,Low,Excellent,69.01337188290567,78.78
2025-04-07 20:59:00,DEV_0184,72.16,61.9,55.99,36.37,151.57,2,99.11,Bengaluru,2025-04-07,20,4,False,Low,High,Excellent,73.71160101192628,60.45
2025-04-16 20:58:00,DEV_0490,14.39,43.08,44.37,49.69,86.14,0,98.69,Delhi,2025-04-16,20,4,False,No Error,Low,Excellent,64.08384531984098,79.49
2025-07-11 04:22:00,DEV_0067,77.28,64.74,49.82,76.71,97.24,0,99.43,Noida,2025-07-11,4,7,False,No Error,High,Good,44.55366823274305,52.61
2025-07-29 15:18:00,DEV_0456,38.56,91.73,37.85,75.0,114.09,0,99.93,Noida,2025-07-29,15,7,False,No Error,Low,Good,45.789663895916156,59.22
2025-03-01 19:46:00,DEV_0343,52.86,73.55,36.74,55.0,152.3,0,99.79,Delhi,2025-03-01,19,3,False,No Error,Normal,Good,60.245753523671844,61.42
2025-07-29 10:02:00,DEV_0304,60.45,60.17,45.5,40.91,128.99,2,99.37,Gurgaon,2025-07-29,10,7,False,Low,Normal,Excellent,70.43006866642574,63.73
2025-09-17 06:54:00,DEV_0245,53.24,41.87,48.84,74.99,88.63,0,99.1,Delhi,2025-09-17,6,9,False,No Error,Normal,Good,45.796891940730035,64.54
2025-03-01 20:42:00,DEV_0499,66.93,37.62,47.64,48.35,146.67,0,100.0,Gurgaon,2025-03-01,20,3,False,No Error,Normal,Excellent,65.05240332490061,65.41
2025-04-22 11:00:00,DEV_0485,46.28,62.91,51.74,25.73,170.45,0,97.74,Noida,2025-04-22,11,4,False,No Error,Normal,Excellent,81.4022406938923,69.14
2025-08-19 14:41:00,DEV_0142,46.62,65.53,44.59,67.0,140.81,0,97.38,Pune,2025-08-19,14,8,False,No Error,Normal,Good,51.57209974701843,62.44
2025-09-18 14:31:00,DEV_0047,77.48,60.93,53.81,60.03,113.91,0,98.19,Gurgaon,2025-09-18,14,9,False,No Error,High,Good,56.61004698229129,55.35
2025-10-04 08:44:00,DEV_0374,45.05,10.99,38.21,60.08,129.75,0,96.9,Pune,2025-10-04,8,10,False,No Error,Normal,Good,56.573906758221895,74.67
2025-05-25 15:10:00,DEV_0391,55.51,53.29,31.64,19.38,100.47,0,99.06,Pune,2025-05-25,15,5,False,No Error,Normal,Excellent,85.99204915070473,69.61
2025-11-21 10:50:00,DEV_0458,72.09,97.04,50.82,42.5,106.09,0,98.99,Noida,2025-11-21,10,11,False,No Error,High,Excellent,69.28080954101915,52.52
2025-06-17 02:10:00,DEV_0138,71.87,51.57,38.51,49.03,99.0,0,98.54,Pune,2025-06-17,2,6,False,No Error,High,Excellent,64.5608962775569,60.6
2025-05-28 11:58:00,DEV_0150,90.83,64.67,53.51,57.49,193.69,2,98.42,Bengaluru,2025-05-28,11,5,True,Low,Critical,Good,58.44597036501626,51.03
2025-02-10 03:38:00,DEV_0330,77.79,61.33,32.83,43.09,102.65,0,99.12,Noida,2025-02-10,3,2,False,No Error,High,Excellent,68.85435489700036,57.9
2025-01-26 05:57:00,DEV_0416,84.8,100.0,43.88,20.81,47.12,0,98.93,Delhi,2025-01-26,5,1,False,No Error,High,Excellent,84.9584387423202,51.23
2025-05-10 21:08:00,DEV_0261,20.62,69.1,38.98,78.06,67.88,0,98.48,Gurgaon,2025-05-10,21,5,False,No Error,Low,Good,43.57788218286953,68.25
2025-01-27 02:03:00,DEV_0341,39.01,46.03,56.54,49.73,161.77,0,99.76,Pune,2025-01-27,2,1,False,No Error,Low,Excellent,64.05493314058548,71.83
2025-06-10 11:21:00,DEV_0265,65.85,62.2,52.44,38.17,154.7,0,99.18,Noida,2025-06-10,11,6,False,No Error,Normal,Excellent,72.41055294542826,62.04
2025-09-06 01:18:00,DEV_0418,53.24,46.89,43.32,38.36,126.27,0,100.0,Bengaluru,2025-09-06,1,9,False,No Error,Normal,Excellent,72.27322009396458,69.1
2025-09-19 01:08:00,DEV_0304,35.95,76.99,64.51,48.58,114.52,0,98.56,Gurgaon,2025-09-19,1,9,False,No Error,Low,Excellent,64.88615829418143,66.36
2025-09-15 11:06:00,DEV_0442,77.12,80.45,54.86,34.91,134.39,0,99.46,Delhi,2025-09-15,11,9,False,No Error,High,Excellent,74.76689555475244,55.57
2025-07-23 09:42:00,DEV_0110,41.12,91.67,57.26,37.21,167.78,0,98.55,Pune,2025-07-23,9,7,False,No Error,Normal,Excellent,73.10444524756053,63.52
2025-01-20 15:57:00,DEV_0014,45.42,53.42,50.44,84.94,54.71,0,99.38,Pune,2025-01-20,15,1,False,No Error,Normal,Good,38.60498735092157,63.22
2025-02-17 16:20:00,DEV_0166,29.11,39.17,47.78,52.27,84.76,0,99.72,Noida,2025-02-17,16,2,False,No Error,Low,Good,62.21900975786049,75.79
2025-04-09 10:47:00,DEV_0207,67.63,45.36,38.57,50.46,192.78,0,99.09,Noida,2025-04-09,10,4,False,No Error,Normal,Good,63.52728586917238,63.07
2025-06-29 21:30:00,DEV_0351,48.46,70.29,52.89,62.89,136.28,0,100.0,Noida,2025-06-29,21,6,False,No Error,Normal,Good,54.54282616552222,62.31
2025-07-02 20:36:00,DEV_0454,61.36,51.56,40.2,50.53,5.0,0,100.0,Gurgaon,2025-07-02,20,7,False,No Error,Normal,Good,63.47668955547524,63.98
2025-09-28 13:17:00,DEV_0017,39.0,73.91,43.33,97.47,195.23,0,99.56,Gurgaon,2025-09-28,13,9,False,No Error,Low,Good,29.548247199132632,59.3
2025-10-24 12:38:00,DEV_0370,71.25,46.91,49.61,31.74,114.4,0,99.9,Noida,2025-10-24,12,10,False,No Error,High,Excellent,77.05818576075171,64.62
2025-12-18 09:44:00,DEV_0174,52.22,38.5,53.78,65.3,199.13,0,99.38,Bengaluru,2025-12-18,9,12,False,No Error,Normal,Good,52.80086736537766,67.01
2025-12-11 08:49:00,DEV_0129,55.32,46.39,38.05,68.23,118.61,0,99.6,Pune,2025-12-11,8,12,False,No Error,Normal,Good,50.683050234911455,64.14
2025-06-29 15:12:00,DEV_0199,64.25,49.11,59.95,67.71,85.96,0,99.53,Delhi,2025-06-29,15,6,False,No Error,Normal,Good,51.05890856523311,60.97
2025-06-21 12:54:00,DEV_0209,30.9,53.25,59.24,19.22,88.65,0,98.5,Gurgaon,2025-06-21,12,6,False,No Error,Low,Excellent,86.10769786772678,76.85
2025-03-14 21:50:00,DEV_0401,56.35,83.73,64.85,42.75,138.02,0,99.43,Delhi,2025-03-14,21,3,False,No Error,Normal,Excellent,69.1001084206722,60.0
2025-06-18 22:56:00,DEV_0147,57.58,33.32,30.24,79.48,117.56,0,98.74,Delhi,2025-06-18,22,6,False,No Error,Normal,Good,42.551499819298876,64.19
2025-10-13 03:33:00,DEV_0112,33.46,72.63,57.45,50.27,41.83,0,100.0,Noida,2025-10-13,3,10,False,No Error,Low,Good,63.664618720636064,68.17
2025-11-26 02:19:00,DEV_0005,56.51,86.09,26.94,34.81,78.66,0,98.7,Delhi,2025-11-26,2,11,False,No Error,Normal,Excellent,74.83917600289122,60.41
2025-10-04 00:37:00,DEV_0353,39.79,40.29,42.45,59.99,158.82,0,98.04,Noida,2025-10-04,0,10,False,No Error,Low,Good,56.6389591615468,70.74
2025-08-16 17:44:00,DEV_0115,41.67,42.8,46.42,40.23,131.68,0,98.76,Bengaluru,2025-08-16,17,8,False,No Error,Normal,Excellent,70.92157571376943,72.75
2025-01-05 14:53:00,DEV_0280,25.8,53.79,54.71,75.84,148.53,0,98.24,Noida,2025-01-05,14,1,False,No Error,Low,Good,45.182508131550414,70.01
2025-03-05 00:55:00,DEV_0070,17.18,68.93,51.52,40.59,51.18,0,98.77,Noida,2025-03-05,0,3,False,No Error,Low,Excellent,70.66136610046982,74.82
2025-09-13 17:53:00,DEV_0113,31.19,81.06,55.21,35.57,94.57,0,98.8,Gurgaon,2025-09-13,17,9,False,No Error,Low,Excellent,74.2898445970365,68.93
2025-03-16 03:27:00,DEV_0094,72.31,54.9,51.93,24.52,54.53,0,98.53,Pune,2025-03-16,3,3,False,No Error,High,Excellent,82.27683411637152,63.34
2025-09-05 08:54:00,DEV_0013,80.82,34.8,38.56,6.76,143.14,0,99.5,Pune,2025-09-05,8,9,False,No Error,High,Excellent,95.11384170581857,67.67
2025-05-25 15:11:00,DEV_0240,88.86,57.34,36.64,30.0,159.04,4,100.0,Noida,2025-05-25,15,5,True,Medium,Critical,Excellent,78.31586555836645,57.54
2025-08-13 08:28:00,DEV_0066,42.23,28.18,53.02,40.18,161.07,0,98.78,Gurgaon,2025-08-13,8,8,False,No Error,Normal,Excellent,70.95771593783881,75.52
2025-06-03 17:30:00,DEV_0319,69.92,37.43,58.52,12.3,203.39,0,99.48,Pune,2025-06-03,17,6,False,No Error,Normal,Excellent,91.10950487893025,69.6
2025-03-19 14:34:00,DEV_0454,73.89,31.22,54.7,60.6,105.49,0,98.94,Pune,2025-03-19,14,3,False,No Error,High,Good,56.19804842790025,62.51
2025-07-22 23:44:00,DEV_0243,30.25,66.37,44.71,36.16,105.03,0,99.99,Noida,2025-07-22,23,7,False,No Error,Low,Excellent,73.8633899530177,72.42
2025-08-12 09:24:00,DEV_0207,54.12,65.43,42.67,1.0,149.56,0,98.81,Delhi,2025-08-12,9,8,False,No Error,Normal,Excellent,99.27719551861222,70.18
2025-05-12 04:26:00,DEV_0283,42.32,76.81,51.92,1.0,160.48,0,99.48,Gurgaon,2025-05-12,4,5,False,No Error,Normal,Excellent,99.27719551861222,71.64
2025-07-29 17:14:00,DEV_0449,15.63,52.59,44.34,35.36,102.38,0,99.71,Delhi,2025-07-29,17,7,False,No Error,Low,Excellent,74.44163353812795,79.59
2025-03-08 23:36:00,DEV_0213,31.61,53.83,47.11,46.28,121.18,0,98.19,Delhi,2025-03-08,23,3,False,No Error,Low,Excellent,66.54860860137333,72.52
2025-05-30 06:18:00,DEV_0405,45.19,47.34,38.14,30.13,183.22,0,98.94,Pune,2025-05-30,6,5,False,No Error,Normal,Excellent,78.22190097578604,72.3
2025-01-07 23:48:00,DEV_0069,67.35,28.22,51.03,29.28,62.39,0,100.0,Pune,2025-01-07,23,1,False,No Error,Normal,Excellent,78.83628478496567,69.92
2025-09-02 05:52:00,DEV_0096,34.37,71.53,45.87,55.98,84.75,0,99.51,Gurgaon,2025-09-02,5,9,False,No Error,Low,Good,59.53740513191182,67.14
2025-05-12 08:14:00,DEV_0465,59.8,94.83,48.86,73.39,130.69,0,98.5,Pune,2025-05-12,8,5,False,No Error,Normal,Good,46.953379110950486,52.03
2025-09-09 00:20:00,DEV_0300,66.16,56.37,50.02,52.55,149.67,0,99.74,Noida,2025-09-09,0,9,False,No Error,Normal,Good,62.016624503071924,61.2
2025-01-21 23:02:00,DEV_0193,36.41,67.39,55.56,10.83,115.02,0,99.93,Bengaluru,2025-01-21,23,1,False,No Error,Low,Excellent,92.1720274665703,74.01
2025-07-17 16:12:00,DEV_0199,42.69,68.3,60.95,12.21,168.44,0,98.17,Bengaluru,2025-07-17,16,7,False,No Error,Normal,Excellent,91.17455728225515,71.22
2025-12-07 01:48:00,DEV_0234,59.26,89.0,30.99,69.61,105.68,0,100.0,Delhi,2025-12-07,1,12,False,No Error,Normal,Good,49.685580050596315,54.36
2025-02-13 12:56:00,DEV_0034,81.6,60.91,38.5,95.93,45.6,0,99.98,Pune,2025-02-13,12,2,False,No Error,High,Good,30.661366100469806,49.46
2025-04-21 16:18:00,DEV_0363,33.91,97.28,35.96,31.57,141.19,0,99.27,Bengaluru,2025-04-21,16,4,False,No Error,Low,Excellent,77.18106252258764,65.59
2025-06-11 04:30:00,DEV_0208,43.71,65.27,53.34,33.06,86.19,0,100.0,Delhi,2025-06-11,4,6,False,No Error,Normal,Excellent,76.10408384531983,69.05
2025-04-15 21:13:00,DEV_0147,80.78,70.3,36.85,41.67,129.92,0,98.85,Pune,2025-04-15,21,4,False,No Error,High,Excellent,69.88073726057101,55.34
2025-07-17 06:34:00,DEV_0302,64.51,60.25,44.38,57.41,107.59,0,100.0,Noida,2025-07-17,6,7,False,No Error,Normal,Good,58.503794723527285,60.3
2025-09-22 20:22:00,DEV_0324,46.56,27.04,52.61,50.72,162.71,0,99.68,Pune,2025-09-22,20,9,False,No Error,Normal,Good,63.339356704011564,73.2
2025-07-05 04:59:00,DEV_0430,75.28,41.19,48.5,46.99,122.4,0,99.71,Noida,2025-07-05,4,7,False,No Error,High,Excellent,66.035417419588,62.3
2025-04-01 23:43:00,DEV_0482,52.06,52.97,32.13,62.36,157.26,0,98.81,Gurgaon,2025-04-01,23,4,False,No Error,Normal,Good,54.92591254065775,64.42
2025-08-26 21:13:00,DEV_0353,100.0,65.93,52.07,66.08,118.87,6,99.82,Delhi,2025-08-26,21,8,True,High,Critical,Good,52.23707986989519,47.21
2025-09-18 04:37:00,DEV_0396,63.22,57.73,46.44,44.07,111.44,3,99.16,Pune,2025-09-18,4,9,False,Medium,Normal,Excellent,68.14600650524034,62.87
2025-11-17 20:30:00,DEV_0093,51.39,96.33,46.65,49.46,146.84,0,98.82,Delhi,2025-11-17,20,11,False,No Error,Normal,Excellent,64.25009035056017,57.81
2025-08-02 19:07:00,DEV_0235,31.75,51.72,52.29,23.1,206.42,0,99.84,Noida,2025-08-02,19,8,False,No Error,Low,Excellent,83.30321647994218,76.74
2025-11-29 03:30:00,DEV_0342,10.72,57.16,31.03,61.62,117.64,0,96.74,Gurgaon,2025-11-29,3,11,False,No Error,Low,Good,55.460787856884714,75.47
2025-01-27 11:52:00,DEV_0254,64.57,47.39,54.66,61.86,139.68,0,100.0,Bengaluru,2025-01-27,11,1,False,No Error,Normal,Good,55.28731478135164,62.21
2025-06-08 01:32:00,DEV_0314,24.51,39.29,41.7,72.56,203.02,0,97.91,Delhi,2025-06-08,1,6,False,No Error,Low,Good,47.553306830502336,73.67
2025-10-30 05:23:00,DEV_0185,44.3,71.85,36.53,5.55,112.12,0,98.71,Delhi,2025-10-30,5,10,False,No Error,Normal,Excellent,95.9884351282978,71.15
2025-09-01 19:18:00,DEV_0396,69.14,73.97,48.03,53.29,171.56,0,100.0,Delhi,2025-09-01,19,9,False,No Error,Normal,Good,61.48174918684496,56.76
2025-05-20 13:54:00,DEV_0261,51.94,83.96,38.69,49.72,103.15,0,98.26,Noida,2025-05-20,13,5,False,No Error,Normal,Excellent,64.06216118539935,59.92
2025-11-09 23:59:00,DEV_0114,61.1,49.09,39.16,62.68,131.85,0,98.57,Delhi,2025-11-09,23,11,False,No Error,Normal,Good,54.69461510661366,62.36
2025-01-09 21:08:00,DEV_0169,38.13,88.13,43.86,86.92,144.44,0,99.58,Gurgaon,2025-01-09,21,1,False,No Error,Low,Good,37.17383447777376,58.24
2025-01-30 21:22:00,DEV_0100,32.37,57.78,36.73,44.41,109.57,0,98.87,Noida,2025-01-30,21,1,False,No Error,Low,Excellent,67.90025298156849,71.97
2025-03-26 11:11:00,DEV_0046,39.72,54.24,36.24,48.64,102.89,0,100.0,Noida,2025-03-26,11,3,False,No Error,Low,Excellent,64.84279002529814,70.2
2025-02-22 06:47:00,DEV_0072,72.4,51.82,46.04,32.93,30.47,0,100.0,Delhi,2025-02-22,6,2,False,No Error,High,Excellent,76.19804842790026,63.16
2025-09-30 04:44:00,DEV_0259,48.51,49.64,56.03,37.08,67.85,0,99.1,Gurgaon,2025-09-30,4,9,False,No Error,Normal,Excellent,73.19840983014095,69.89
2025-06-07 07:44:00,DEV_0043,71.38,36.93,41.09,31.98,102.69,0,98.6,Pune,2025-06-07,7,6,False,No Error,High,Excellent,76.88471268521864,66.16
2025-03-31 23:36:00,DEV_0450,85.6,84.42,51.27,40.69,112.56,7,100.0,Delhi,2025-03-31,23,3,True,High,Critical,Excellent,70.58908565233105,51.55
2025-05-14 21:09:00,DEV_0006,70.32,95.1,49.61,59.88,95.45,0,98.68,Delhi,2025-05-14,21,5,False,No Error,High,Good,56.718467654499456,50.83
2025-11-22 06:43:00,DEV_0225,56.44,44.38,45.72,47.51,96.71,0,98.43,Delhi,2025-11-22,6,11,False,No Error,Normal,Excellent,65.65955908926637,66.85
2025-07-01 13:15:00,DEV_0163,15.3,84.17,38.56,43.49,114.99,0,97.86,Bengaluru,2025-07-01,13,7,False,No Error,Low,Excellent,68.56523310444524,71.65
2025-01-19 22:39:00,DEV_0034,42.35,51.0,38.85,55.29,102.86,0,99.09,Bengaluru,2025-01-19,22,1,False,No Error,Normal,Good,60.03614022406939,68.83
2025-06-10 17:48:00,DEV_0332,30.13,67.68,48.11,60.87,171.24,0,99.05,Bengaluru,2025-06-10,17,6,False,No Error,Low,Good,56.00289121792555,68.34
2025-12-10 00:04:00,DEV_0336,59.18,41.33,55.82,57.45,198.33,0,98.71,Gurgaon,2025-12-10,0,12,False,No Error,Normal,Good,58.47488254427177,65.29
2025-01-23 19:34:00,DEV_0150,69.6,67.37,57.48,31.51,140.47,0,99.16,Pune,2025-01-23,19,1,False,No Error,Normal,Excellent,77.22443079147091,60.84
2025-09-19 22:26:00,DEV_0001,96.08,74.05,36.18,55.98,85.89,3,98.37,Gurgaon,2025-09-19,22,9,True,Medium,Critical,Good,59.53740513191182,47.78
2025-04-18 21:14:00,DEV_0306,68.78,71.73,58.7,51.09,107.66,3,99.8,Gurgaon,2025-04-18,21,4,False,Medium,Normal,Good,63.07191904589808,57.57
2025-05-23 06:47:00,DEV_0448,42.37,15.52,35.83,51.46,97.59,0,99.75,Gurgaon,2025-05-23,6,5,False,No Error,Normal,Good,62.8044813877846,76.67
2025-01-20 07:16:00,DEV_0432,61.29,66.64,48.73,49.98,107.84,0,100.0,Delhi,2025-01-20,7,1,False,No Error,Normal,Excellent,63.87423202023852,61.06
2025-02-08 00:19:00,DEV_0401,57.28,71.23,53.72,29.03,108.19,0,100.0,Bengaluru,2025-02-08,0,2,False,No Error,Normal,Excellent,79.01698590531261,64.37
2025-06-04 15:19:00,DEV_0140,20.07,63.79,53.26,23.56,120.06,0,99.43,Noida,2025-06-04,15,6,False,No Error,Low,Excellent,82.9707264185038,77.64
2025-02-18 14:20:00,DEV_0193,36.49,68.52,51.75,58.52,150.72,0,99.74,Bengaluru,2025-02-18,14,2,False,No Error,Low,Good,57.70148174918684,66.81
2025-10-21 18:40:00,DEV_0319,68.91,73.03,50.72,52.92,143.91,0,100.0,Pune,2025-10-21,18,10,False,No Error,Normal,Good,61.74918684495844,57.07
2025-04-18 11:18:00,DEV_0055,92.48,47.3,41.16,48.93,106.99,5,98.56,Gurgaon,2025-04-18,11,4,True,Medium,Critical,Excellent,64.6331767256957,55.29
2025-01-11 02:05:00,DEV_0241,73.33,55.31,42.25,92.32,87.12,0,98.18,Delhi,2025-01-11,2,1,False,No Error,High,Good,33.27069027827973,53.05
2025-11-20 05:05:00,DEV_0320,34.58,96.72,53.4,18.37,74.37,3,100.0,Delhi,2025-11-20,5,11,False,Medium,Low,Excellent,86.7220816769064,67.63
2025-06-22 20:25:00,DEV_0371,64.93,61.72,68.21,78.04,145.05,0,99.98,Bengaluru,2025-06-22,20,6,False,No Error,Normal,Good,43.59233827249728,56.89
2025-01-11 08:35:00,DEV_0196,7.92,53.97,44.99,46.2,104.12,0,99.72,Bengaluru,2025-01-11,8,1,False,No Error,Low,Excellent,66.60643295988436,80.07
2025-12-14 08:13:00,DEV_0170,18.16,83.53,46.48,98.4,43.2,0,98.2,Bengaluru,2025-12-14,8,12,False,No Error,Low,Good,28.87603903144199,63.08
2025-10-26 23:29:00,DEV_0373,61.25,35.49,33.68,56.62,61.49,0,99.02,Pune,2025-10-26,23,10,False,No Error,Normal,Good,59.074810263823636,66.05
2025-11-06 07:42:00,DEV_0078,39.0,52.53,54.45,57.13,68.03,0,100.0,Noida,2025-11-06,7,11,False,No Error,Low,Good,58.706179978315866,69.54
2025-11-25 10:08:00,DEV_0208,38.55,8.77,29.15,28.94,160.8,2,98.17,Delhi,2025-11-25,10,11,False,Low,Low,Excellent,79.08203830863751,81.95
2025-05-04 08:54:00,DEV_0152,42.0,52.44,38.98,81.61,189.83,2,99.22,Noida,2025-05-04,8,5,False,Low,Normal,Good,41.0119262739429,64.88
2025-04-06 16:25:00,DEV_0089,48.46,42.25,34.43,32.0,115.37,0,99.29,Pune,2025-04-06,16,4,False,No Error,Normal,Excellent,76.87025659559089,72.17
2025-11-29 12:51:00,DEV_0469,47.26,80.72,49.22,39.05,118.74,2,99.49,Pune,2025-11-29,12,11,False,Low,Normal,Excellent,71.77448500180702,63.88
2025-12-16 14:13:00,DEV_0141,40.5,41.27,38.74,27.96,74.28,0,99.38,Bengaluru,2025-12-16,14,12,False,No Error,Normal,Excellent,79.79038670039753,75.37
2025-03-27 13:49:00,DEV_0005,72.68,80.97,54.98,79.64,126.67,0,99.84,Noida,2025-03-27,13,3,False,No Error,High,Good,42.435851102276835,50.44
2025-01-30 05:39:00,DEV_0327,88.65,60.5,43.7,43.19,168.31,7,97.18,Gurgaon,2025-01-30,5,1,True,High,Critical,Excellent,68.78207444886158,54.22
2025-12-13 13:07:00,DEV_0130,69.52,46.64,50.13,29.37,65.85,0,99.16,Bengaluru,2025-12-13,13,12,False,No Error,Normal,Excellent,78.77123238164077,65.32
2025-05-23 21:50:00,DEV_0351,64.5,53.38,49.86,59.68,133.84,0,99.79,Pune,2025-05-23,21,5,False,No Error,Normal,Good,56.86302855077701,61.28
2025-11-11 09:01:00,DEV_0283,61.13,71.47,47.61,25.55,41.66,0,99.11,Gurgaon,2025-11-11,9,11,False,No Error,Normal,Excellent,81.5323455005421,63.41
2025-05-09 16:12:00,DEV_0340,46.84,37.43,38.02,40.56,162.56,0,97.95,Pune,2025-05-09,16,5,False,No Error,Normal,Excellent,70.68305023491146,71.98
2025-04-23 14:17:00,DEV_0182,50.79,72.84,49.0,70.09,90.52,0,100.0,Bengaluru,2025-04-23,14,4,False,No Error,Normal,Good,49.33863389953017,60.06
2025-09-02 07:13:00,DEV_0197,52.64,35.08,31.84,69.02,153.27,0,98.58,Pune,2025-09-02,7,9,False,No Error,Normal,Good,50.11203469461511,66.79
2025-09-12 04:31:00,DEV_0346,31.32,74.52,41.22,16.92,121.53,0,98.6,Bengaluru,2025-09-12,4,9,False,No Error,Low,Excellent,87.77014817491869,72.83
2025-01-28 09:43:00,DEV_0142,88.13,100.0,56.0,57.81,150.39,3,98.31,Delhi,2025-01-28,9,1,True,Medium,Critical,Good,58.214672930972164,44.7
2025-12-02 20:21:00,DEV_0186,82.43,47.13,45.03,46.08,144.83,0,98.55,Delhi,2025-12-02,20,12,False,No Error,High,Excellent,66.69316949765089,58.75
2025-06-17 06:50:00,DEV_0200,75.37,54.24,59.08,33.82,124.64,0,98.28,Noida,2025-06-17,6,6,False,No Error,High,Excellent,75.55475243946512,61.14
2025-03-20 01:29:00,DEV_0131,44.39,67.26,41.52,25.69,165.68,0,97.98,Bengaluru,2025-03-20,1,3,False,No Error,Normal,Excellent,81.43115287314781,68.91
2025-04-09 08:19:00,DEV_0402,41.86,30.03,43.98,48.33,129.63,0,97.68,Gurgaon,2025-04-09,8,4,False,No Error,Normal,Excellent,65.06685941452838,73.75
2025-09-02 13:38:00,DEV_0006,40.39,59.94,36.44,49.43,97.01,0,99.16,Bengaluru,2025-09-02,13,9,False,No Error,Normal,Excellent,64.2717744850018,68.5
2025-07-21 18:30:00,DEV_0321,31.82,47.67,48.68,76.59,63.89,0,99.89,Noida,2025-07-21,18,7,False,No Error,Low,Good,44.64040477050957,69.82
2025-05-15 05:25:00,DEV_0500,8.33,55.55,50.03,67.56,133.05,0,100.0,Bengaluru,2025-05-15,5,5,False,No Error,Low,Good,51.167329237441265,76.62
2025-08-04 22:53:00,DEV_0027,34.88,71.5,49.38,25.07,122.24,0,100.0,Gurgaon,2025-08-04,22,8,False,No Error,Low,Excellent,81.87929165160824,71.61
2025-05-08 22:10:00,DEV_0198,60.86,72.64,38.8,42.14,92.11,0,99.67,Gurgaon,2025-05-08,22,5,False,No Error,Normal,Excellent,69.54101915431876,61.02
2025-11-19 22:11:00,DEV_0016,44.02,59.92,54.4,35.33,156.41,0,99.14,Delhi,2025-11-19,22,11,False,No Error,Normal,Excellent,74.46331767256956,69.44
2025-08-16 04:01:00,DEV_0421,62.57,79.53,45.5,25.79,141.56,0,99.89,Noida,2025-08-16,4,8,False,No Error,Normal,Excellent,81.35887242500904,61.56
2025-02-12 02:58:00,DEV_0467,26.89,39.87,46.87,62.7,110.51,3,100.0,Gurgaon,2025-02-12,2,2,False,Medium,Low,Good,54.680159016985904,74.9
2025-08-06 01:41:00,DEV_0413,62.49,51.01,37.83,31.27,64.13,0,99.22,Bengaluru,2025-08-06,1,8,False,No Error,Normal,Excellent,77.39790386700398,66.3
2025-06-29 17:17:00,DEV_0407,47.62,50.2,75.55,50.73,132.19,6,100.0,Bengaluru,2025-06-29,17,6,True,High,Normal,Good,63.33212865919769,68.34
